CODPARC;NUMCONTRATO;DTCONTRATO;STATUSCONTRATO;CEP
80302;461869;2019-07-17 00:00:00.000;ATIVO;30310690
80304;512444;2021-11-02 16:09:44.000;ATIVO;31340280
80308;571064;2024-02-22 09:34:17.000;CARENCIA;30525310
80309;522185;2022-04-06 11:16:03.000;ATIVO;30664010
80310;461877;2019-07-17 00:00:00.000;ATIVO;30642000
80311;461878;2019-07-17 00:00:00.000;ATIVO;30770320
80319;506498;2021-08-16 13:27:45.000;ATIVO;31610400
80320;461887;2019-07-17 00:00:00.000;ATIVO;31320610
80321;461888;2019-07-17 00:00:00.000;ATIVO;30510170
80324;461891;2019-07-17 00:00:00.000;ATIVO;31640130
80325;560419;2023-07-26 10:43:06.000;ATIVO;31610000
80332;461899;2019-07-17 00:00:00.000;ATIVO;31535670
80334;461901;2019-07-17 00:00:00.000;ATIVO;31140540
80337;461904;2019-07-18 00:00:00.000;ATIVO;30575000
80339;461906;2019-07-18 00:00:00.000;ATIVO;30280460
80340;461907;2020-03-04 00:00:00.000;ATIVO;31150540
80341;461908;2019-07-18 00:00:00.000;ATIVO;31270020
80342;556459;2023-05-26 08:00:53.000;ATIVO;31050010
80344;461911;2019-07-18 00:00:00.000;ATIVO;31741644
80346;461913;2019-07-18 00:00:00.000;ATIVO;30626570
80347;568829;2023-12-18 09:57:53.000;SUSPENSO;30510320
80348;461915;2019-07-18 00:00:00.000;ATIVO;31615180
80349;461916;2019-07-18 00:00:00.000;ATIVO;30411470
80353;461920;2019-07-18 00:00:00.000;ATIVO;31580160
80354;461921;2019-07-18 00:00:00.000;ATIVO;31640552
80356;461923;2019-07-18 00:00:00.000;ATIVO;30620010
80359;461926;2019-07-18 00:00:00.000;ATIVO;31650026
80368;461935;2019-07-18 00:00:00.000;ATIVO;30620740
80372;461939;2019-07-18 00:00:00.000;ATIVO;30493180
80379;461946;2019-07-18 00:00:00.000;ATIVO;31050235
80380;461947;2019-07-18 00:00:00.000;ATIVO;31578430
80388;461955;2019-07-18 00:00:00.000;ATIVO;30240617
80389;461956;2019-07-18 00:00:00.000;ATIVO;31035450
80390;563674;2023-09-15 15:58:12.000;SUSPENSO;30240094
80396;461963;2019-07-18 00:00:00.000;ATIVO;30672340
80399;461966;2019-07-18 00:00:00.000;ATIVO;30620420
80400;461967;2019-07-18 00:00:00.000;ATIVO;30280230
80401;461968;2019-07-18 00:00:00.000;ATIVO;31990545
80404;461971;2019-07-18 00:00:00.000;ATIVO;31520100
80408;491322;2021-02-02 19:36:38.000;ATIVO;31585130
80411;461978;2019-07-18 00:00:00.000;ATIVO;31741125
80415;461982;2019-07-18 00:00:00.000;ATIVO;30666330
80425;552242;2023-03-27 13:23:44.000;ATIVO;30120020
80429;507491;2021-08-30 13:20:47.000;ATIVO;31255240
80435;542020;2022-10-26 13:18:27.000;NEFETIVADO;30270270
80437;462004;2020-04-02 00:00:00.000;ATIVO;30285230
80439;462006;2019-07-19 00:00:00.000;ATIVO;31990515
80445;525371;2022-05-20 10:43:42.000;ATIVO;31578160
80451;559176;2023-07-07 17:06:33.000;NEFETIVADO;31070300
80452;462019;2019-07-19 00:00:00.000;ATIVO;30865040
80453;462020;2019-07-19 00:00:00.000;ATIVO;30555140
80459;462026;2019-07-19 00:00:00.000;ATIVO;31640552
80460;462027;2019-07-19 00:00:00.000;ATIVO;30230000
80467;462034;2019-07-19 00:00:00.000;ATIVO;31640553
80483;557156;2023-09-14 00:00:00.000;ATIVO;30240617
80486;462053;2019-07-19 00:00:00.000;ATIVO;30628010
80489;462056;2019-07-19 00:00:00.000;ATIVO;30644020
80493;462060;2019-07-19 00:00:00.000;ATIVO;30730620
80495;462062;2019-07-19 00:00:00.000;ATIVO;30850700
80505;462072;2019-07-19 00:00:00.000;ATIVO;30295040
80512;462079;2019-07-19 00:00:00.000;ATIVO;30666450
80515;462082;2019-07-19 00:00:00.000;ATIVO;31990480
80522;462089;2019-07-19 00:00:00.000;ATIVO;31872580
80523;462090;2019-07-19 00:00:00.000;ATIVO;30666260
80538;462105;2019-07-22 00:00:00.000;ATIVO;30380300
80544;462111;2019-07-19 00:00:00.000;ATIVO;31360360
80573;462140;2019-07-19 00:00:00.000;ATIVO;30668560
80575;568835;2023-12-18 10:39:30.000;CARENCIA;30666552
80583;462150;2019-07-20 00:00:00.000;ATIVO;31995160
80587;462154;2019-07-20 00:00:00.000;ATIVO;30672177
80592;554867;2023-05-08 15:18:21.000;NEFETIVADO;30672750
80597;462164;2019-07-22 00:00:00.000;ATIVO;31035410
80602;572722;2024-04-05 10:00:10.000;EFETIVADO;31810010
80604;462171;2019-07-22 00:00:00.000;ATIVO;30672175
80608;462175;2019-07-22 00:00:00.000;ATIVO;31615460
80610;462177;2019-07-22 00:00:00.000;ATIVO;30672630
80621;499985;2021-05-25 15:46:45.000;ATIVO;31998500
80622;462189;2019-07-22 00:00:00.000;ATIVO;30295300
80623;561402;2023-08-10 09:38:31.000;ATIVO;30672350
80627;462194;2019-07-22 00:00:00.000;ATIVO;30451098
80630;477477;2020-07-20 17:02:25.000;ATIVO;30850630
80631;542792;2022-11-08 09:49:59.000;ATIVO;30670050
80633;462200;2019-07-22 00:00:00.000;SUSPENSO;31050550
80634;462201;2019-07-22 00:00:00.000;ATIVO;31846530
80635;462202;2019-07-22 00:00:00.000;ATIVO;31250030
80637;462204;2019-07-22 00:00:00.000;ATIVO;30575689
80640;462207;2019-07-22 00:00:00.000;ATIVO;31035580
80643;462210;2019-07-22 00:00:00.000;ATIVO;31150470
80646;462213;2019-07-22 00:00:00.000;ATIVO;31130090
80650;547549;2023-01-18 15:10:33.000;ATIVO;31565180
80653;525554;2022-05-24 10:58:37.000;ATIVO;31035520
80665;462232;2019-07-23 00:00:00.000;ATIVO;31970621
80667;462234;2019-07-26 00:00:00.000;ATIVO;31070180
80668;462235;2019-07-23 00:00:00.000;ATIVO;30260270
80669;462236;2019-07-23 00:00:00.000;ATIVO;30830500
80671;462238;2019-07-23 00:00:00.000;ATIVO;31995190
80673;462240;2019-07-23 00:00:00.000;ATIVO;30870310
80677;462244;2019-07-23 00:00:00.000;ATIVO;30881440
80683;462250;2019-07-24 00:00:00.000;ATIVO;31920280
80687;491427;2021-02-04 10:28:55.000;ATIVO;31970597
80692;483372;2020-10-16 16:27:49.000;ATIVO;31160170
80693;462260;2019-08-05 00:00:00.000;ATIVO;31515410
80697;462264;2019-07-24 00:00:00.000;ATIVO;31741388
80700;462267;2019-07-24 00:00:00.000;ATIVO;30640230
80703;462270;2019-07-24 00:00:00.000;ATIVO;30666720
80705;564237;2023-09-27 14:04:42.000;ATIVO;31575610
80707;462274;2019-07-24 00:00:00.000;ATIVO;31742260
80710;462277;2019-07-30 00:00:00.000;ATIVO;30520170
80716;462283;2019-07-25 00:00:00.000;ATIVO;30870100
80719;462286;2019-07-25 00:00:00.000;ATIVO;30770170
80723;462290;2019-07-25 00:00:00.000;ATIVO;31110460
80730;572273;2024-03-22 15:48:16.000;EFETIVADO;30627222
80731;462298;2019-07-25 00:00:00.000;ATIVO;30575100
80734;462301;2019-07-25 00:00:00.000;ATIVO;31555340
80737;462304;2019-07-25 00:00:00.000;ATIVO;31844040
80738;462305;2019-07-25 00:00:00.000;ATIVO;30660560
80744;522961;2022-04-18 10:50:50.000;ATIVO;30285140
80746;462313;2019-07-26 00:00:00.000;ATIVO;31050570
80747;462314;2019-07-26 00:00:00.000;ATIVO;31920280
80750;462317;2019-07-26 00:00:00.000;ATIVO;30690320
80751;462318;2019-07-26 00:00:00.000;ATIVO;31050580
80755;462322;2019-07-26 00:00:00.000;ATIVO;31535040
80759;462326;2019-07-26 00:00:00.000;ATIVO;30610600
80760;462327;2019-07-26 00:00:00.000;ATIVO;30620080
80764;486066;2020-11-13 08:31:57.000;ATIVO;31110110
80765;552174;2023-03-24 13:09:06.000;ATIVO;31150470
80768;547629;2023-01-19 11:28:09.000;ATIVO;31920440
80769;571161;2024-02-24 11:19:14.000;CARENCIA;30840490
80770;462337;2019-07-27 00:00:00.000;ATIVO;31070460
80771;462338;2019-07-27 00:00:00.000;ATIVO;30295340
80776;462343;2019-07-29 00:00:00.000;ATIVO;30285190
80777;462344;2019-07-29 00:00:00.000;ATIVO;30810250
80778;462345;2019-07-29 00:00:00.000;ATIVO;30525480
80781;462348;2019-07-29 00:00:00.000;ATIVO;31255160
80782;462349;2019-07-29 00:00:00.000;ATIVO;31980440
80802;462369;2019-07-30 00:00:00.000;ATIVO;31250682
80808;462375;2019-07-30 00:00:00.000;ATIVO;31550440
80811;462378;2019-07-30 00:00:00.000;ATIVO;30610140
80812;462379;2019-07-30 00:00:00.000;ATIVO;31980280
80816;462383;2020-05-28 00:00:00.000;ATIVO;31573405
80817;462384;2019-07-30 00:00:00.000;ATIVO;30270210
80818;462385;2019-07-30 00:00:00.000;ATIVO;31250030
80821;558226;2023-06-22 09:51:17.000;ATIVO;30390520
80826;549418;2023-02-14 17:26:30.000;ATIVO;31170640
80829;462396;2020-06-12 00:00:00.000;ATIVO;31741140
80832;501024;2021-06-07 12:12:29.000;ATIVO;31170490
80839;462406;2019-07-30 00:00:00.000;ATIVO;30330210
80840;462407;2020-04-16 00:00:00.000;ATIVO;31846300
80844;462411;2019-07-31 00:00:00.000;ATIVO;31060490
80847;462414;2019-07-31 00:00:00.000;ATIVO;31070050
80854;462421;2019-07-31 00:00:00.000;ATIVO;31060450
80855;462422;2020-01-10 00:00:00.000;ATIVO;31050125
80858;462425;2019-07-31 00:00:00.000;ATIVO;31970330
80859;462426;2020-04-01 00:00:00.000;ATIVO;31840260
80863;462430;2019-07-31 00:00:00.000;ATIVO;30882570
80870;462437;2019-07-31 00:00:00.000;ATIVO;31360340
80879;526232;2022-06-01 09:30:41.000;ATIVO;31970390
80880;462447;2019-07-31 00:00:00.000;ATIVO;31845430
80881;462448;2019-07-31 00:00:00.000;ATIVO;31610015
80882;462449;2019-07-31 00:00:00.000;ATIVO;30660080
80888;497357;2021-04-23 12:21:11.000;ATIVO;31360360
80895;462462;2019-07-31 00:00:00.000;ATIVO;31930110
80896;462463;2019-07-31 00:00:00.000;ATIVO;30710500
80900;462467;2019-07-31 00:00:00.000;ATIVO;31170690
80902;565147;2023-10-16 14:45:53.000;SUSPENSO;30270360
80905;462472;2019-08-01 00:00:00.000;ATIVO;30710440
80907;462474;2019-08-01 00:00:00.000;SUSPENSO;30494180
80908;462475;2020-02-11 00:00:00.000;ATIVO;31050170
80912;527153;2022-06-15 10:41:46.000;ATIVO;30285380
80917;513839;2021-11-16 13:48:11.000;ATIVO;31578160
80918;564693;2023-10-07 12:51:22.000;ATIVO;30666480
80933;462500;2019-08-14 00:00:00.000;ATIVO;31995120
80934;560813;2023-08-02 09:54:08.000;ATIVO;31990490
80942;462509;2019-08-01 00:00:00.000;ATIVO;31872620
80946;561870;2023-08-16 12:23:18.000;ATIVO;30662540
80947;462514;2019-08-02 00:00:00.000;ATIVO;31960230
80948;462515;2019-08-02 00:00:00.000;ATIVO;30880080
80949;556914;2023-06-01 12:10:13.000;ATIVO;31960230
80954;564840;2023-10-10 17:07:50.000;ATIVO;31030480
80959;462526;2019-08-02 00:00:00.000;ATIVO;30575670
80960;569197;2023-12-22 13:43:14.000;CARENCIA;30285110
80961;462528;2019-08-02 00:00:00.000;ATIVO;31985450
80962;462529;2019-08-02 00:00:00.000;ATIVO;30250310
80967;571103;2024-02-22 15:07:48.000;ATIVO;31748248
80968;462535;2019-08-02 00:00:00.000;ATIVO;31872580
80975;462542;2019-08-02 00:00:00.000;ATIVO;31845180
80982;462549;2019-08-02 00:00:00.000;ATIVO;30690780
80985;462552;2019-08-02 00:00:00.000;ATIVO;30295270
80987;462554;2019-08-02 00:00:00.000;ATIVO;30411148
80989;462556;2019-08-06 00:00:00.000;ATIVO;31980360
80990;462557;2019-08-03 00:00:00.000;ATIVO;31640640
80992;462559;2019-08-03 00:00:00.000;ATIVO;30270200
80993;462560;2019-08-03 00:00:00.000;ATIVO;30280510
81000;462567;2019-08-03 00:00:00.000;ATIVO;30624110
81006;462573;2019-08-05 00:00:00.000;ATIVO;31970322
81007;462574;2019-08-05 00:00:00.000;ATIVO;30280320
81009;462576;2019-08-05 00:00:00.000;ATIVO;31070450
81013;462580;2019-08-05 00:00:00.000;ATIVO;31050300
81017;462584;2019-08-05 00:00:00.000;ATIVO;31845180
81019;462586;2019-08-06 00:00:00.000;ATIVO;31630400
81021;462588;2019-08-05 00:00:00.000;ATIVO;31845100
81023;462590;2019-08-05 00:00:00.000;ATIVO;31975130
81024;462591;2019-08-05 00:00:00.000;ATIVO;30285070
81030;462597;2019-08-05 00:00:00.000;ATIVO;30240288
81035;462602;2019-08-05 00:00:00.000;ATIVO;30421145
81037;462604;2019-08-05 00:00:00.000;ATIVO;30644220
81041;462608;2020-04-28 00:00:00.000;ATIVO;31540475
81041;560090;2023-07-20 09:30:15.000;ATIVO;31540475
81042;543257;2022-11-14 08:30:36.000;ATIVO;31520000
81045;462612;2019-08-06 00:00:00.000;ATIVO;31610230
81046;462613;2019-08-06 00:00:00.000;ATIVO;31035200
81048;462615;2019-08-06 00:00:00.000;ATIVO;30575820
81051;462618;2019-08-06 00:00:00.000;ATIVO;31585370
81060;462627;2019-08-12 00:00:00.000;ATIVO;31840290
81062;462629;2019-08-06 00:00:00.000;ATIVO;30627172
81065;462632;2019-08-06 00:00:00.000;ATIVO;30285160
81068;462635;2019-08-06 00:00:00.000;ATIVO;31070290
81071;571684;2024-03-08 13:46:25.000;EFETIVADO;31360750
81072;502834;2021-06-29 11:21:30.000;ATIVO;30270290
81073;497311;2021-04-22 17:46:22.000;ATIVO;31810230
81074;570710;2024-03-15 00:00:00.000;EFETIVADO;30518110
81077;548263;2023-01-31 11:13:29.000;ATIVO;30550730
81084;462651;2019-08-07 00:00:00.000;ATIVO;30240190
81085;572268;2024-03-22 13:36:37.000;EFETIVADO;31060330
81086;462653;2019-08-07 00:00:00.000;ATIVO;30664550
81087;462654;2019-08-07 00:00:00.000;ATIVO;31842656
81089;527823;2022-06-27 09:54:14.000;ATIVO;31920400
81096;462663;2019-08-07 00:00:00.000;ATIVO;30220210
81098;462665;2019-08-07 00:00:00.000;ATIVO;30810240
81100;564457;2023-10-03 13:46:55.000;NEFETIVADO;30286140
81102;462669;2019-08-07 00:00:00.000;ATIVO;30230010
81105;551534;2023-03-16 12:08:45.000;ATIVO;31170610
81106;462673;2019-08-07 00:00:00.000;ATIVO;31030050
81108;462675;2019-08-07 00:00:00.000;ATIVO;30290090
81110;488892;2020-12-18 11:09:24.000;ATIVO;30411190
81113;462680;2019-08-07 00:00:00.000;ATIVO;31255720
81118;462685;2019-08-07 00:00:00.000;ATIVO;31650430
81123;462690;2019-08-08 00:00:00.000;ATIVO;30664240
81124;462691;2019-08-08 00:00:00.000;ATIVO;31255430
81126;462693;2019-08-08 00:00:00.000;ATIVO;31655260
81128;462695;2019-08-08 00:00:00.000;ATIVO;30672050
81130;462697;2019-08-08 00:00:00.000;ATIVO;31840190
81131;462698;2019-08-08 00:00:00.000;ATIVO;31585000
81132;462699;2019-08-08 00:00:00.000;ATIVO;31570510
81136;503583;2021-07-07 19:12:59.000;ATIVO;31580170
81138;570087;2024-01-22 14:14:00.000;ATIVO;31920430
81139;548704;2023-02-06 12:18:28.000;NEFETIVADO;31570620
81142;462709;2019-08-08 00:00:00.000;ATIVO;30230201
81143;462710;2019-08-08 00:00:00.000;ATIVO;30285188
81148;462715;2019-08-08 00:00:00.000;ATIVO;31615150
81149;565657;2023-10-24 13:05:42.000;NEFETIVADO;30668020
81152;490270;2021-01-15 19:57:28.000;ATIVO;30575590
81153;562784;2023-09-01 11:38:00.000;SUSPENSO;32405400
81154;488664;2020-12-15 09:54:16.000;ATIVO;30668260
81155;462722;2019-08-08 00:00:00.000;ATIVO;30850240
81160;462727;2019-08-08 00:00:00.000;ATIVO;31910130
81165;552746;2023-04-04 11:38:28.000;ATIVO;30668550
81166;462733;2019-08-08 00:00:00.000;ATIVO;31540484
81176;462743;2019-08-08 00:00:00.000;ATIVO;31742616
81182;462749;2019-08-09 00:00:00.000;ATIVO;30220400
81183;566986;2023-11-13 20:06:05.000;ATIVO;30270130
81186;462753;2019-08-09 00:00:00.000;ATIVO;30335270
81187;462754;2019-08-09 00:00:00.000;ATIVO;31360515
81190;462757;2019-08-09 00:00:00.000;ATIVO;31570370
81197;436709;2016-05-13 00:00:00.000;ATIVO;31230150
81197;462761;2019-08-09 00:00:00.000;ATIVO;31230150
81197;462764;2019-08-09 00:00:00.000;ATIVO;31230150
81199;462766;2019-08-09 00:00:00.000;ATIVO;30660120
81201;462768;2019-08-09 00:00:00.000;ATIVO;31260430
81203;462770;2019-08-09 00:00:00.000;ATIVO;30555130
81204;556867;2023-05-31 18:03:09.000;ATIVO;30220420
81206;552478;2023-03-30 19:36:10.000;ATIVO;31840130
81207;462774;2019-08-09 00:00:00.000;ATIVO;30670195
81210;462777;2019-08-09 00:00:00.000;ATIVO;30626495
81212;462779;2019-08-09 00:00:00.000;ATIVO;30315250
81216;462783;2019-08-09 00:00:00.000;ATIVO;31035470
81218;462785;2019-08-09 00:00:00.000;ATIVO;33822540
81219;557764;2023-06-15 10:05:52.000;ATIVO;30610530
81221;476533;2020-07-10 10:28:05.000;NEFETIVADO;31110650
81229;462796;2019-08-09 00:00:00.000;ATIVO;33805145
81230;462797;2020-02-04 00:00:00.000;ATIVO;30640060
81232;462799;2019-08-09 00:00:00.000;ATIVO;31742227
81234;462801;2019-08-09 00:00:00.000;ATIVO;30664060
81241;526598;2022-06-08 09:12:41.000;NEFETIVADO;31741580
81242;462809;2019-08-10 00:00:00.000;ATIVO;30431280
81245;572346;2024-03-26 10:47:26.000;EFETIVADO;31650200
81248;462815;2019-08-10 00:00:00.000;ATIVO;31995410
81252;462819;2019-08-12 00:00:00.000;ATIVO;30668181
81259;571693;2024-03-09 08:02:37.000;EFETIVADO;31744593
81264;462831;2019-08-12 00:00:00.000;ATIVO;31510200
81265;462832;2019-08-12 00:00:00.000;ATIVO;30532080
81269;462836;2019-08-12 00:00:00.000;ATIVO;31741580
81272;462839;2019-08-12 00:00:00.000;ATIVO;30270410
81273;462840;2019-08-12 00:00:00.000;ATIVO;30690330
81278;548993;2023-02-09 08:45:38.000;ATIVO;30770550
81279;462846;2019-08-12 00:00:00.000;ATIVO;30525480
81283;462850;2019-08-12 00:00:00.000;ATIVO;31615620
81285;507330;2021-08-27 11:13:35.000;ATIVO;31170024
81288;462855;2019-08-12 00:00:00.000;ATIVO;30250222
81289;462856;2019-08-12 00:00:00.000;ATIVO;30250000
81291;462858;2019-08-12 00:00:00.000;ATIVO;30666330
81292;462859;2019-08-12 00:00:00.000;ATIVO;30260110
81294;462861;2019-08-13 00:00:00.000;ATIVO;30290370
81295;462862;2019-08-12 00:00:00.000;ATIVO;31840130
81298;561299;2023-08-09 10:17:51.000;ATIVO;31050280
81301;462868;2019-08-12 00:00:00.000;ATIVO;30240336
81307;462874;2019-08-12 00:00:00.000;ATIVO;31998262
81309;462876;2019-08-13 00:00:00.000;ATIVO;31845410
81314;462881;2019-08-13 00:00:00.000;ATIVO;31630400
81316;462883;2019-08-13 00:00:00.000;ATIVO;30250030
81317;462884;2019-08-13 00:00:00.000;ATIVO;31578500
81320;462887;2019-08-13 00:00:00.000;ATIVO;30670050
81321;462888;2019-08-13 00:00:00.000;ATIVO;30662670
81324;500334;2021-05-28 12:22:19.000;ATIVO;30626483
81325;462892;2019-08-13 00:00:00.000;ATIVO;31730772
81329;558144;2023-06-21 08:27:00.000;ATIVO;30666552
81331;462898;2019-08-13 00:00:00.000;ATIVO;31960340
81339;462906;2020-05-21 00:00:00.000;ATIVO;31846180
81341;462908;2019-08-13 00:00:00.000;ATIVO;30140080
81345;462912;2019-08-13 00:00:00.000;ATIVO;31844450
81348;462915;2019-08-13 00:00:00.000;ATIVO;31573190
81349;462916;2019-08-13 00:00:00.000;ATIVO;31846110
81350;568350;2023-12-07 08:43:20.000;SUSPENSO;31140240
81352;529786;2022-07-29 13:03:38.000;ATIVO;31155340
81355;462922;2019-08-14 00:00:00.000;ATIVO;31050270
81356;462923;2019-08-14 00:00:00.000;ATIVO;30286070
81367;462934;2019-08-14 00:00:00.000;ATIVO;30250445
81374;462941;2019-08-14 00:00:00.000;ATIVO;31742438
81378;462945;2019-08-14 00:00:00.000;ATIVO;31960340
81384;462951;2019-08-14 00:00:00.000;ATIVO;31998470
81385;545919;2022-12-16 14:04:54.000;ATIVO;31710550
81391;547962;2023-01-25 16:52:04.000;NEFETIVADO;30692490
81392;462959;2019-08-14 00:00:00.000;ATIVO;30642190
81397;462964;2019-08-14 00:00:00.000;ATIVO;31110010
81399;462966;2019-08-14 00:00:00.000;ATIVO;31030085
81406;556540;2023-05-26 15:07:29.000;NEFETIVADO;30627172
81407;462974;2019-08-14 00:00:00.000;ATIVO;31320610
81410;462977;2019-08-14 00:00:00.000;ATIVO;31360350
81411;462978;2019-08-14 00:00:00.000;ATIVO;31260520
81413;508055;2021-09-06 13:45:43.000;ATIVO;31845410
81417;462984;2019-08-15 00:00:00.000;ATIVO;31570490
81426;462993;2019-08-16 00:00:00.000;ATIVO;30285300
81435;572377;2024-03-26 14:44:57.000;EFETIVADO;30668271
81436;463003;2019-08-16 00:00:00.000;ATIVO;30180124
81439;463006;2024-03-18 00:00:00.000;ATIVO;30692450
81442;463009;2019-08-16 00:00:00.000;ATIVO;30624120
81448;548408;2023-02-01 11:13:00.000;SUSPENSO;31565010
81450;463017;2019-08-16 00:00:00.000;ATIVO;30624270
81455;463022;2019-08-16 00:00:00.000;ATIVO;31578500
81457;463024;2019-08-16 00:00:00.000;ATIVO;31260370
81458;556119;2023-05-19 17:39:21.000;ATIVO;30624220
81461;463028;2019-08-16 00:00:00.000;ATIVO;31360330
81463;463030;2019-08-16 00:00:00.000;ATIVO;30627172
81464;463031;2019-08-16 00:00:00.000;ATIVO;31535000
81468;497524;2021-04-26 15:33:15.000;ATIVO;31540400
81475;463042;2019-08-16 00:00:00.000;ATIVO;31573506
81478;463045;2019-08-17 00:00:00.000;ATIVO;31744128
81479;463046;2019-08-17 00:00:00.000;ATIVO;30820260
81484;463051;2019-08-17 00:00:00.000;ATIVO;31742592
81486;568052;2023-12-01 10:04:58.000;SUSPENSO;31998616
81488;463055;2020-06-08 00:00:00.000;ATIVO;31998440
81490;463057;2019-08-17 00:00:00.000;ATIVO;30535000
81509;555763;2023-05-17 12:25:20.000;ATIVO;30220336
81522;533832;2022-09-26 12:01:52.000;NEFETIVADO;31570080
81524;463091;2019-08-19 00:00:00.000;SUSPENSO;31155070
81528;463095;2019-08-19 00:00:00.000;ATIVO;31030250
81530;463097;2019-08-19 00:00:00.000;ATIVO;31840220
81532;463099;2019-08-19 00:00:00.000;ATIVO;31050050
81543;463110;2019-08-19 00:00:00.000;ATIVO;30140040
81548;463115;2019-08-19 00:00:00.000;ATIVO;31975020
81552;463119;2019-08-19 00:00:00.000;ATIVO;31060427
81556;492068;2021-02-11 12:52:47.000;ATIVO;30626160
81558;463125;2019-08-19 00:00:00.000;ATIVO;31578430
81560;463127;2019-08-19 00:00:00.000;ATIVO;31970380
81562;463129;2020-01-07 00:00:00.000;ATIVO;31640170
81565;463132;2019-12-10 00:00:00.000;ATIVO;30672490
81566;567110;2023-11-16 12:32:09.000;ATIVO;31570210
81569;572648;2024-04-03 16:42:14.000;CARENCIA;30668480
81570;463137;2019-08-19 00:00:00.000;ATIVO;30610420
81571;463138;2020-05-26 00:00:00.000;ATIVO;30662090
81572;565416;2023-10-19 11:00:55.000;ATIVO;30692648
81577;463144;2019-08-19 00:00:00.000;ATIVO;30668271
81583;463150;2019-08-20 00:00:00.000;ATIVO;30260444
81583;517307;2022-01-19 09:59:25.000;ATIVO;30260444
81585;560574;2023-07-27 16:28:06.000;ATIVO;30240100
81587;463154;2019-08-20 00:00:00.000;ATIVO;31155345
81588;463155;2019-08-20 00:00:00.000;ATIVO;31525100
81589;463156;2019-08-20 00:00:00.000;ATIVO;30431330
81596;463163;2019-08-20 00:00:00.000;SUSPENSO;31842350
81597;463164;2019-08-20 00:00:00.000;ATIVO;30830460
81600;463167;2019-08-20 00:00:00.000;ATIVO;30330220
81610;463177;2019-08-21 00:00:00.000;ATIVO;31550310
81615;549835;2023-02-23 10:11:54.000;ATIVO;30285610
81617;463184;2019-08-21 00:00:00.000;ATIVO;31842650
81618;463185;2019-08-21 00:00:00.000;ATIVO;31748585
81621;463188;2019-08-21 00:00:00.000;ATIVO;31530110
81626;463193;2019-08-21 00:00:00.000;ATIVO;31050610
81629;463196;2019-08-21 00:00:00.000;ATIVO;31130450
81631;463198;2019-08-22 00:00:00.000;ATIVO;31155560
81632;463199;2019-08-22 00:00:00.000;ATIVO;30535590
81635;463202;2019-08-22 00:00:00.000;ATIVO;31160150
81642;463209;2019-08-22 00:00:00.000;ATIVO;31998595
81644;463211;2019-08-22 00:00:00.000;ATIVO;30770260
81646;463213;2019-08-22 00:00:00.000;ATIVO;30330360
81647;463214;2019-08-22 00:00:00.000;ATIVO;30295180
81649;463216;2019-08-22 00:00:00.000;ATIVO;30628030
81653;463220;2019-08-22 00:00:00.000;ATIVO;30820170
81656;463223;2019-08-22 00:00:00.000;ATIVO;31960230
81657;463224;2019-08-23 00:00:00.000;ATIVO;31520200
81658;463225;2019-08-23 00:00:00.000;ATIVO;31050200
81660;570211;2024-01-25 13:21:59.000;NEFETIVADO;31155160
81662;463229;2019-08-23 00:00:00.000;ATIVO;31610270
81664;463231;2019-08-23 00:00:00.000;ATIVO;30670565
81666;531344;2022-08-19 11:01:02.000;ATIVO;31050050
